"Date time","Plan","Host","Requests","Traffic","Charged Traffic","Target Filters","Traffic in Bytes","Extra traffic in Bytes","Status","Message"
"2026-09-01 15:20 UTC","Proxy validação","us.creativecdn.com:443","1","11.09 KB","11.09 KB","no","11359","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","s.pinimg.com:443","1","45.9 KB","45.9 KB","no","47003","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","falcon.useinsider.com:443","1","16.3 KB","16.3 KB","no","16689","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","time-ae.akamaized.net:443","1","6.49 KB","6.49 KB","no","6650","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","pt.aliexpress.com:443","1","36.87 KB","36.87 KB","no","37755","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","googleads.g.doubleclick.net:443","1","10.59 KB","10.59 KB","no","10849","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","rtmscl.com:443","1","8.92 KB","8.92 KB","no","9139","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","ct.pinterest.com:443","1","15.02 KB","15.02 KB","no","15385","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","www.google.com:443","1","9.52 KB","9.52 KB","no","9749","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","assets.api.useinsider.com:443","1","8.19 KB","8.19 KB","no","8387","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","cdn.jsdelivr.net:443","1","16.22 KB","16.22 KB","no","16613","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","stats.g.doubleclick.net:443","1","9.53 KB","9.53 KB","no","9757","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","firebaseremoteconfig.googleapis.com:443","1","9.39 KB","9.39 KB","no","9612","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","segment.api.useinsider.com:443","1","8.04 KB","8.04 KB","no","8234","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","pixels.spotify.com:443","2","17.18 KB","17.18 KB","no","17594","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","unification.useinsider.com:443","1","7.15 KB","7.15 KB","no","7321","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","s.amazon-adsystem.com:443","2","17.29 KB","17.29 KB","no","17708","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","dynamic.criteo.com:443","1","31.54 KB","31.54 KB","no","32300","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","www.natura.com.br:443","1","2.06 MB","2.06 MB","no","2156431","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","retagro.com:443","1","10.42 KB","10.42 KB","no","10668","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","acs.aliexpress.com:443","1","8.22 KB","8.22 KB","no","8416","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","assets.alicdn.com:443","1","200.84 KB","200.84 KB","no","205659","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","locationv2.api.useinsider.com:443","1","6.81 KB","6.81 KB","no","6972","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","514031173.collect.igodigital.com:443","1","9.62 KB","9.62 KB","no","9847","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","cdn.evgnet.com:443","1","57.5 KB","57.5 KB","no","58881","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","o.alicdn.com:443","2","2.29 KB","2.29 KB","no","2343","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","firebaseremoteconfig.googleapis.com:443","1","38.62 KB","38.62 KB","no","39551","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","api.ipify.org:443","0","0 bytes","0 bytes","no","0","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","tag.rmp.rakuten.com:443","1","21.69 KB","21.69 KB","no","22209","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","pixel.byspotify.com:443","1","18.58 KB","18.58 KB","no","19024","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","cdn-us.algoliaradar.com:443","1","16.48 KB","16.48 KB","no","16875","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","s21-def.ap4r.com:443","2","206.41 KB","206.41 KB","no","211361","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","websdk.appsflyer.com:443","1","25.62 KB","25.62 KB","no","26235","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","x.cnt.my:443","1","10.61 KB","10.61 KB","no","10867","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","sslwidget.criteo.com:443","1","9.05 KB","9.05 KB","no","9263","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","api.useinsider.com:443","1","11.98 KB","11.98 KB","no","12268","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","dnacdn.net:443","1","8.19 KB","8.19 KB","no","8387","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","gem.gbc.criteo.com:443","1","7.82 KB","7.82 KB","no","8008","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","aplus.aliexpress.com:443","1","224 bytes","224 bytes","no","224","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","www.youtube.com:443","1","22.26 KB","22.26 KB","no","22798","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","eitri.api.useinsider.com:443","1","12.76 KB","12.76 KB","no","13068","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","pagead2.googlesyndication.com:443","1","65.9 KB","65.9 KB","no","67485","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","hit.api.useinsider.com:443","3","23.55 KB","23.55 KB","no","24111","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","cdn.evgnet.com:443","1","57.63 KB","57.63 KB","no","59017","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","naturab2c.api.useinsider.com:443","1","107.63 KB","107.63 KB","no","110215","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","pt.aliexpress.com:443","1","89.04 KB","89.04 KB","no","91179","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","ads.mythad.com:443","6","58.21 KB","58.21 KB","no","59602","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","naturaco.germany-2.evergage.com:443","3","5.54 KB","5.54 KB","no","5676","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","firebaseinstallations.googleapis.com:443","1","10.65 KB","10.65 KB","no","10910","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","pixel.globo.com:443","4","29.46 KB","29.46 KB","no","30162","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","app-terrific-live-prod.terrific.live:443","1","10.39 KB","10.39 KB","no","10637","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","c.amazon-adsystem.com:443","2","38.66 KB","38.66 KB","no","39587","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","www.google.com:443","1","33.73 KB","33.73 KB","no","34543","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","assets.alicdn.com:443","2","15.36 KB","15.36 KB","no","15730","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","gum.criteo.com:443","1","13.36 KB","13.36 KB","no","13683","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","analytics.google.com:443","1","10.11 KB","10.11 KB","no","10356","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","dev.visualwebsiteoptimizer.com:443","1","229.99 KB","229.99 KB","no","235513","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","websdk.appsflyer.com:443","1","25.56 KB","25.56 KB","no","26174","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","firebaseinstallations.googleapis.com:443","1","10.7 KB","10.7 KB","no","10960","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","www.dwin1.com:443","1","24.16 KB","24.16 KB","no","24743","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","assets.aliexpress-media.com:443","8","433.5 KB","433.5 KB","no","443904","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","api.useinsider.com:443","1","11.92 KB","11.92 KB","no","12203","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","js-cdn.dynatrace.com:443","1","90.88 KB","90.88 KB","no","93062","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","www.google.com.br:443","1","11.37 KB","11.37 KB","no","11646","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","ase.aidcgroup.net:443","1","6.25 KB","6.25 KB","no","6396","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","logsdk.kwai-pro.com:443","2","27.33 KB","27.33 KB","no","27984","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","ad.doubleclick.net:443","1","17.49 KB","17.49 KB","no","17906","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","citydsp.com:443","1","6.93 KB","6.93 KB","no","7093","0","success",""
"2026-09-01 15:20 UTC","Proxy raspagem","js-cdn.dynatrace.com:443","1","90.94 KB","90.94 KB","no","93127","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","s3.glbimg.com:443","1","8.23 KB","8.23 KB","no","8428","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","live-sdk.terrific.live:443","1","11.58 KB","11.58 KB","no","11858","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","bf56287dsl.bf.dynatrace.com:443","1","25.47 KB","25.47 KB","no","26079","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","qntm.pro:443","1","6.91 KB","6.91 KB","no","7073","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","tags.creativecdn.com:443","1","9.74 KB","9.74 KB","no","9975","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","www.natura.com.br:443","1","3.3 MB","3.3 MB","no","3456156","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","api.ipify.org:443","1","4.41 KB","4.41 KB","no","4512","0","success",""
"2026-09-01 15:20 UTC","Proxy validação","ag.gbc.criteo.com:443","1","7.82 KB","7.82 KB","no","8005","0","success",""
"2026-09-01 15:19 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.88 KB","8.88 KB","no","9091","0","success",""
"2026-09-01 15:19 UTC","Proxy raspagem","api.ipify.org:443","1","4.41 KB","4.41 KB","no","4514","0","success",""
"2026-09-01 15:17 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.91 KB","8.91 KB","no","9124","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","c.riskified.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","static.ads-twitter.com:443","0","14.78 KB","14.78 KB","no","15137","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","beacon.riskified.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","static.gateway.shein.com:443","0","145.62 KB","145.62 KB","no","149119","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","cdn6.forter.com:443","1","9.1 KB","9.1 KB","no","9319","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","cc376223223c.cdn4.forter.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","cdn3.forter.com:443","1","9.7 KB","9.7 KB","no","9929","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","h64.online-metrix.net:443","1","7.96 KB","7.96 KB","no","8146","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","count.shein.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","shein.ltwebstatic.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","gum.criteo.com:443","1","2.61 KB","2.61 KB","no","2676","0","success",""
"2026-09-01 15:15 UTC","Proxy raspagem","mtalk.google.com:5228","1","8.88 KB","8.88 KB","no","9090","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","applepay.cdn-apple.com:443","0","120 bytes","120 bytes","no","120","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","storage.googleapis.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","ct.pinterest.com:443","0","2.87 KB","2.87 KB","no","2941","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","cinfo-v4.shein.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","h.online-metrix.net:443","8","286.16 KB","286.16 KB","no","293027","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","cjs.ltwebstatic.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","br.shein.com:443","0","3.19 KB","3.19 KB","no","3271","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","us-fp.apitd.net:443","0","24 bytes","24 bytes","no","24","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","cdn0.forter.com:443","1","8.4 KB","8.4 KB","no","8600","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","sc.ltwebstatic.com:443","0","22.78 KB","22.78 KB","no","23322","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","73938823f6e14320883ec8fde5089bc8-cc376223223c.cdn.forter.com:443","3","21.31 KB","21.31 KB","no","21819","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","img.ltwebstatic.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","us-behavior.apitd.net:443","0","7.02 KB","7.02 KB","no","7185","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","armor.ltwebstatic.com:443","0","126 bytes","126 bytes","no","126","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","s.pinimg.com:443","0","35.98 KB","35.98 KB","no","36844","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","dynamic.criteo.com:443","1","29.76 KB","29.76 KB","no","30479","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","common.ltwebstatic.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","api-cmc.shein.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","cinfo-v6.shein.com:443","0","63 bytes","63 bytes","no","63","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","gateway.shein.com:443","0","2.31 KB","2.31 KB","no","2366","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","www.srmdata.com:443","0","69.53 KB","69.53 KB","no","71197","0","success",""
"2026-09-01 15:15 UTC","Proxy validação","aa.online-metrix.net","2","0 bytes","0 bytes","no","0","0","error","PORT_BLOCKED"
"2026-09-01 15:14 UTC","Proxy validação","static.ads-twitter.com:443","1","38.2 KB","38.2 KB","no","39117","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","analytics.tiktok.com:443","1","185.54 KB","185.54 KB","no","189988","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","shein.ltwebstatic.com:443","6","62.61 KB","62.61 KB","no","64111","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","cdnjs.cloudflare.com:443","1","21.19 KB","21.19 KB","no","21698","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","ct.pinterest.com:443","10","54.98 KB","54.98 KB","no","56304","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","www.googletagmanager.com:443","1","709.06 KB","709.06 KB","no","726082","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","cdn0.forter.com:443","2","14.7 KB","14.7 KB","no","15050","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","capi.dafiti.com.br:443","1","12.26 KB","12.26 KB","no","12551","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","h64.online-metrix.net:443","1","7.98 KB","7.98 KB","no","8170","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","dnacdn.net:443","1","8.18 KB","8.18 KB","no","8380","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","www.dwin1.com:443","1","23.55 KB","23.55 KB","no","24120","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","cinfo-v6.shein.com:443","1","10.74 KB","10.74 KB","no","10994","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","api-cmc.shein.com:443","2","14.93 KB","14.93 KB","no","15290","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","br.shein.com:443","1","1.84 MB","1.84 MB","no","1929482","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","tag.goadopt.io:443","1","964.08 KB","964.08 KB","no","987222","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","tracking.dafiti.ads.global-fashion-group.com:443","1","11.83 KB","11.83 KB","no","12113","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","www.srmdata.com:443","23","1.11 MB","1.11 MB","no","1160726","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","cdn.jsdelivr.net:443","1","47.97 KB","47.97 KB","no","49120","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","axeptio-api.goadopt.io:443","1","8.29 KB","8.29 KB","no","8490","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","gum.criteo.com:443","3","36.25 KB","36.25 KB","no","37119","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","common.ltwebstatic.com:443","1","171.28 KB","171.28 KB","no","175388","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","cdn6.forter.com:443","1","9.64 KB","9.64 KB","no","9873","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","static.hotjar.com:443","1","16.27 KB","16.27 KB","no","16663","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","cjs.ltwebstatic.com:443","1","96.85 KB","96.85 KB","no","99175","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","eum.instana.io:443","1","21.7 KB","21.7 KB","no","22223","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","s.pinimg.com:443","1","92.6 KB","92.6 KB","no","94822","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","analytics-ipv6.tiktokw.us:443","2","17.92 KB","17.92 KB","no","18345","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","dynamic.criteo.com:443","1","31.55 KB","31.55 KB","no","32306","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","us.creativecdn.com:443","2","19.57 KB","19.57 KB","no","20037","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","fundingchoicesmessages.google.com:443","3","121.67 KB","121.67 KB","no","124586","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","cc376223223c.cdn4.forter.com:443","4","873.13 KB","873.13 KB","no","894088","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","product-analytics-api.eks.live.dafiti.io:443","6","55.92 KB","55.92 KB","no","57261","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","analytics.twitter.com:443","6","61.7 KB","61.7 KB","no","63181","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","gem.gbc.criteo.com:443","3","21.13 KB","21.13 KB","no","21632","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","t.co:443","6","49.52 KB","49.52 KB","no","50705","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","img.ltwebstatic.com:443","12","383.78 KB","383.78 KB","no","392994","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","eum-orange-saas.instana.io:443","1","34.05 KB","34.05 KB","no","34863","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","www.facebook.com:443","1","19.96 KB","19.96 KB","no","20436","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","count.shein.com:443","1","9.72 KB","9.72 KB","no","9955","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","armor.ltwebstatic.com:443","3","755.82 KB","755.82 KB","no","773963","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","gum.criteo.com:443","1","13.38 KB","13.38 KB","no","13701","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","client-side-metrics.us5.us.criteo.net:443","1","224 bytes","224 bytes","no","224","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","www.datadoghq-browser-agent.com:443","1","67.18 KB","67.18 KB","no","68795","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","h.online-metrix.net:443","12","376.51 KB","376.51 KB","no","385548","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","securepubads.g.doubleclick.net:443","1","261.33 KB","261.33 KB","no","267601","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","disclaimer-api.goadopt.io:443","2","15.61 KB","15.61 KB","no","15984","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","sc.ltwebstatic.com:443","6","5.28 MB","5.28 MB","no","5532405","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","pagead2.googlesyndication.com:443","2","76.94 KB","76.94 KB","no","78785","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","cinfo-v4.shein.com:443","1","8.84 KB","8.84 KB","no","9053","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","us-behavior.apitd.net:443","4","31.61 KB","31.61 KB","no","32367","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","ag.gbc.criteo.com:443","3","21.12 KB","21.12 KB","no","21630","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","metrics.dafiti.com.br:443","3","48.96 KB","48.96 KB","no","50135","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","static.dafiti.com.br:443","6","451.04 KB","451.04 KB","no","461862","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","connect.facebook.net:443","1","250.32 KB","250.32 KB","no","256324","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","gateway.shein.com:443","4","35.2 KB","35.2 KB","no","36049","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","capi-automation.s3.us-east-2.amazonaws.com:443","1","71.95 KB","71.95 KB","no","73673","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","cdn3.forter.com:443","1","8.06 KB","8.06 KB","no","8249","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","storage.googleapis.com:443","1","52.19 KB","52.19 KB","no","53444","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","us-fp.apitd.net:443","2","20.55 KB","20.55 KB","no","21045","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","d3d872a62061455ca513a3b0885f7118-cc376223223c.cdn.forter.com:443","6","32.58 KB","32.58 KB","no","33366","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","sslwidget.criteo.com:443","1","10.44 KB","10.44 KB","no","10689","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","gem.gbc.criteo.com:443","1","7.82 KB","7.82 KB","no","8012","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","sslwidget.criteo.com:443","1","8.79 KB","8.79 KB","no","9005","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","applepay.cdn-apple.com:443","10","202.38 KB","202.38 KB","no","207240","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","ag.gbc.criteo.com:443","1","7.82 KB","7.82 KB","no","8008","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","script.hotjar.com:443","1","65.68 KB","65.68 KB","no","67254","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","dynamic.criteo.com:443","2","70.32 KB","70.32 KB","no","72011","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","c.riskified.com:443","2","26.39 KB","26.39 KB","no","27027","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","static.gateway.shein.com:443","1","421.8 KB","421.8 KB","no","431924","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","dnacdn.net:443","3","23.17 KB","23.17 KB","no","23727","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","cdn-global.configcat.com:443","1","6.98 KB","6.98 KB","no","7144","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","tags.creativecdn.com:443","1","9.8 KB","9.8 KB","no","10038","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","beacon.riskified.com:443","2","53.62 KB","53.62 KB","no","54906","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","secure.dafiti.com.br:443","1","50.54 KB","50.54 KB","no","51754","0","success",""
"2026-09-01 15:14 UTC","Proxy raspagem","stapecdn.com:443","1","14.46 KB","14.46 KB","no","14808","0","success",""
"2026-09-01 15:14 UTC","Proxy validação","aa.online-metrix.net","2","0 bytes","0 bytes","no","0","0","error","PORT_BLOCKED"
"2026-09-01 15:13 UTC","Proxy validação","8a5039d9b58841c8aff3fb4608a3a64d-cc376223223c.cdn.forter.com:443","3","18.48 KB","18.48 KB","no","18925","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","ag.gbc.criteo.com:443","1","7.78 KB","7.78 KB","no","7969","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","s.pinimg.com:443","2","81.31 KB","81.31 KB","no","83257","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","br.shein.com:443","2","2.04 MB","2.04 MB","no","2137185","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","www.dwin1.com:443","1","23.53 KB","23.53 KB","no","24096","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","dynamic.criteo.com:443","2","54.1 KB","54.1 KB","no","55394","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","matt.mercadolivre.com.br:443","3","126 bytes","126 bytes","no","126","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","gum.criteo.com:443","1","13.34 KB","13.34 KB","no","13659","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","www.datadoghq-browser-agent.com:443","1","67.16 KB","67.16 KB","no","68774","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","cc376223223c.cdn4.forter.com:443","2","438.09 KB","438.09 KB","no","448602","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","gem.gbc.criteo.com:443","1","8.98 KB","8.98 KB","no","9195","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","eum-orange-saas.instana.io:443","1","25.43 KB","25.43 KB","no","26038","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","gum.criteo.com:443","1","13.2 KB","13.2 KB","no","13512","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","cdnjs.cloudflare.com:443","1","21.19 KB","21.19 KB","no","21700","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","pagead2.googlesyndication.com:443","2","105.39 KB","105.39 KB","no","107923","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","storage.googleapis.com:443","2","40.78 KB","40.78 KB","no","41755","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","gateway.shein.com:443","2","16.83 KB","16.83 KB","no","17231","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","secure.dafiti.com.br:443","1","50.54 KB","50.54 KB","no","51752","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","connect.facebook.net:443","1","250.27 KB","250.27 KB","no","256276","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","cinfo-v4.shein.com:443","2","16 KB","16 KB","no","16385","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","shein.ltwebstatic.com:443","12","107.85 KB","107.85 KB","no","110437","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","www.gstatic.com:443","5","762.32 KB","762.32 KB","no","780612","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","static.gateway.shein.com:443","2","187.43 KB","187.43 KB","no","191929","0","success",""
"2026-09-01 15:13 UTC","Proxy raspagem","disclaimer-api.goadopt.io:443","2","15.61 KB","15.61 KB","no","15986","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","h.online-metrix.net:443","8","332.4 KB","332.4 KB","no","340377","0","success",""
"2026-09-01 15:13 UTC","Proxy validação","sslwidget.criteo.com:443","1","7.85 KB","7.85 KB","no","8036","0","success",""
